prompt,response,originality,elaboration,dissimilarity,elaboration_SW,flexibility,flexibility_augmented
brick,to line the edges of a flower bed or a vegetable garden,1.4,12,0.3421083092689514,6,2,2.4054373522458627
brick,small seat,1.8,2,0.34739768505096436,2,1,0.8134076325565687
brick,hold a door,1.0,3,0.27306628227233887,2,2,1.7369132049983114
brick,put it at your door to keep it open,1.0,9,0.33850353956222534,4,3,4.334853090172239
brick,shoe weights,2.0,2,0.3313782215118408,2,1,0.7612293144208038
brick,making step stones in your yard,1.0,6,0.27590638399124146,4,0,0.0
brick,value study in art class,2.0,5,0.3297169804573059,4,1,0.7612293144208038
brick,to stand on because you are too short to reach something,1.7,11,0.3450809717178345,4,2,1.660756501182033
brick,Multiple = makeshift chair.,1.8,5,0.32210779190063477,5,0,0.0
brick,Construct a building.,1.0,4,0.3024056553840637,3,0,0.0
brick,to provide pressure to something,2.3,5,0.2893398404121399,3,1,0.8473488686254644
brick,using as a weapon,1.7,4,0.3037547469139099,2,1,0.7509287402904424
brick,draw on it as decoration,2.7,5,0.2926669120788574,2,1,0.7509287402904424
brick,hold bed,1.5,2,0.3001861572265625,2,2,1.7169875042215468
brick,pole,1.7,1,0.40756815671920776,1,0,0.0
brick,keeping a light object grounded,1.7,5,0.2955095171928406,4,1,0.8134076325565687
brick,holding a planet stand up,1.3,5,0.29226619005203247,3,1,0.8134076325565687
brick,hollow it out ad use for a container,3.0,8,0.30025482177734375,4,2,1.512158054711246
brick,You  could build a desk or a table,1.4,8,0.32901614904403687,4,3,2.3255656872678148
brick,to make dust,2.0,3,0.2857743501663208,2,1,0.7612293144208038
brick,support something,1.4,2,0.2952640652656555,2,1,0.8473488686254644
brick,build structures,1.0,2,0.3118484616279602,2,1,0.7509287402904424
brick,baseball players could practice with it so throwing a ball would seem very easy,2.2,14,0.3769935965538025,9,2,1.512158054711246
brick,paint the,1.4,2,0.3097524046897888,1,1,0.7612293144208038
brick,model a brick car,2.0,4,0.28715425729751587,3,2,1.6085781830462682
brick,throwing them through windows in order to be replaced,1.3,9,0.3197454810142517,4,0,0.0
brick,refrigerator,2.0,1,0.37619054317474365,1,0,0.0
brick,breaking and entering,1.0,3,0.3226945996284485,2,0,0.0
brick,to make a path,1.0,4,0.2891719937324524,2,1,0.7612293144208038
brick,"centerpiece (painted), drill a hole and put in flowers",2.8,12,0.3082544803619385,9,1,1.6268152651131373
brick,you can use it to stand on if you're too short and cant see over something such as a fence.,1.4,22,0.3538016080856323,9,5,4.0764944275582575
brick,weight for running in pool,2.3,5,0.3505421280860901,3,1,0.8473488686254644
brick,a paper I can draw,1.8,5,0.28840404748916626,2,1,0.8473488686254644
brick,destroying,2.0,1,0.36837345361709595,1,0,0.0
brick,as a bed frame (several bricks),2.0,8,0.32677191495895386,6,1,0.9035798716649781
brick,Use as a color sample,1.8,5,0.3263698220252991,3,1,0.7612293144208038
brick,boulder,1.3,1,0.3907979726791382,1,0,0.0
brick,to hold pencils,1.7,3,0.2599044442176819,2,1,0.8134076325565687
brick,to practice balance,2.3,3,0.28846418857574463,2,0,0.0
brick,use as part of a design in a landscape,1.0,9,0.36400043964385986,4,1,0.7612293144208038
brick,make it into a toy puppet (decorate it),2.3,10,0.3223046064376831,6,2,1.512158054711246
brick,protect something,1.7,2,0.3001447319984436,2,1,0.8473488686254644
brick,desk ornament,2.5,2,0.32227057218551636,2,0,0.0
brick,to warm a bed after it has been heated by a fire,2.3,12,0.3681568503379822,4,2,1.6545086119554204
brick,offend,2.0,1,0.3728237748146057,1,0,0.0
brick,as part of a wall,1.0,5,0.3249257206916809,2,1,0.7509287402904424
brick,make a sign,1.3,3,0.2806936502456665,2,1,0.7612293144208038
brick,swimming,1.0,1,0.39717525243759155,1,0,0.0
brick,Put in someone's purse or bookbag to weigh them down,1.0,11,0.33701443672180176,6,1,0.8134076325565687
brick,add extra weight to an object,1.0,6,0.3177645206451416,4,2,1.660756501182033
brick,make a bridge out of,1.0,5,0.27925342321395874,2,1,0.7612293144208038
brick,decorate it for the holidays,1.4,5,0.3169139623641968,2,1,0.7509287402904424
brick,plant small flowers in its holes,4.0,6,0.3691949248313904,4,1,0.8134076325565687
brick,hit someone in the head with,1.0,6,0.4026888608932495,3,1,0.7509287402904424
brick,using it as a weapon,1.4,5,0.3218316435813904,2,1,1.5018574805808849
brick,break it into small pieces and make decorations out of it,2.0,11,0.3565214276313782,5,3,3.1389733198243834
brick,it can be used as a side chalk,2.0,8,0.3773265480995178,3,2,1.512158054711246
brick,a tool for dentistry,2.2,4,0.2998039722442627,2,1,0.9235055724417427
brick,a company,1.4,2,0.32472896575927734,1,0,0.0
brick,head basher,2.8,2,0.3036651611328125,2,0,0.0
brick,To hold up a painting,1.4,5,0.2700032591819763,2,1,0.8134076325565687
brick,paint a gold and sell it,2.6,6,0.2869580388069153,3,2,1.512158054711246
brick,as a toilet,1.4,3,0.29698246717453003,1,0,0.0
brick,a step,1.0,2,0.3083708882331848,1,0,0.0
brick,to make your bed taller,1.7,5,0.29350441694259644,3,2,1.6648091860857819
brick,lift them like weights,2.7,4,0.30920112133026123,3,2,1.6085781830462682
brick,to decorate a room with,1.7,5,0.25845372676849365,2,0,0.0
brick,"Basketball Backboard made of ""shooting a""",1.8,8,0.3377761244773865,6,0,0.0
brick,use it to hold up firewood in a fireplace,2.0,9,0.3166385293006897,4,3,2.3255656872678148
brick,used as a weapon,1.9,4,0.32494688034057617,2,2,1.512158054711246
brick,press things,3.0,2,0.314603328704834,2,0,0.0
brick,chissle,3.0,1,0.34860485792160034,1,0,0.0
brick,stick it under shoes like stilts to be taller,2.7,9,0.324687123298645,5,2,1.512158054711246
brick,stand (to put something on),1.3,7,0.295154333114624,5,2,2.4741641337386016
brick,highchair,1.7,1,0.33822429180145264,1,0,0.0
brick,sharpen another object,2.2,3,0.289298951625824,3,1,0.8134076325565687
brick,use to balance out,1.4,4,0.2696905732154846,2,1,0.7612293144208038
brick,walkway crush and run gravel,2.6,5,0.3026770353317261,4,0,0.0
brick,as floor,1.0,2,0.3209192752838135,1,0,0.0
brick,smashing windows of abandoned buildings for fun,1.3,7,0.3101058006286621,5,0,0.0
brick,any body part  - model or sculpture,2.7,7,0.34921765327453613,5,0,0.0
brick,weight down papers,1.0,3,0.29306530952453613,2,1,0.8473488686254644
brick,candle holder,3.2,2,0.31400543451309204,2,1,0.9235055724417427
brick,stand on it,1.3,3,0.30467551946640015,1,2,1.564336372847011
brick,"someone could put the brick behind their tire, when parked on a hill so the car doesn't roll",1.7,20,0.36249732971191406,12,4,3.9341438703140827
brick,put a car up on,1.7,5,0.28071123361587524,2,2,1.660756501182033
brick,igloo,2.6,1,0.3522842526435852,1,0,0.0
brick,couch,1.7,1,0.37298905849456787,1,0,0.0
brick,weigh down objects,1.0,3,0.26981955766677856,2,0,0.0
brick,Crush a into a fine  sand-like powder and use it as a makeshift water filter,5.0,15,0.37494534254074097,8,2,2.263086795001689
brick,carve  it into something (art),2.3,7,0.31361448764801025,5,2,1.598277608915907
brick,surface to write on,1.7,4,0.296863317489624,2,0,0.0
brick,name it and keep it forever  like it was your own,1.8,11,0.38070785999298096,4,3,2.435663627152989
brick,can be used as a paper weight,1.0,7,0.3559565544128418,3,2,2.4559270516717326
brick,a weight to hold a string of balloon,1.4,8,0.31538915634155273,4,2,1.660756501182033
brick,use it like a lego piece,3.7,6,0.29290473461151123,4,2,2.27338736913205
brick,lever,1.6,1,0.3826884627342224,1,0,0.0
brick,to make something level (table),1.7,7,0.3013211488723755,6,2,1.6085781830462682
brick,break it to make sand,3.0,5,0.2751936912536621,3,3,2.3255656872678148
brick,to put around your mailbox,1.0,5,0.27880018949508667,3,1,0.8134076325565687
brick,the worst dog toy ever,1.8,5,0.32820552587509155,4,0,0.0
brick,tie it to a loose tooth with a string and throw the to rip out the tooth.,2.2,18,0.3675336241722107,8,2,1.598277608915907
brick,Flint?,1.8,2,0.3458402156829834,2,0,0.0
brick,Could grind into whatever size or variation of sizes to use in a number of ways  like a different colored/textured type of gravel  or used for any kind of art...to add detail and texture.,3.0,37,0.4013775587081909,22,1,3.044917257683215
brick,drag something down if tied to something in water,2.0,9,0.32999396324157715,5,2,1.598277608915907
brick,tiered planter,3.2,2,0.35292065143585205,2,0,0.0
brick,friend (like the volley ball on Castaway),2.7,9,0.3342936635017395,7,0,0.0
brick,you could sit on a bunch of stacked ups.,1.4,10,0.34329378604888916,6,1,0.7612293144208038
brick,crack,1.3,1,0.387302041053772,1,0,0.0
brick,a sign,2.2,2,0.3035333752632141,1,0,0.0
brick,as one of these 13 big round things they use in curling,2.3,12,0.3443024158477783,7,2,1.6648091860857819
brick,To build things,1.0,3,0.2764471769332886,2,1,0.7509287402904424
brick,as a weight then working out,1.3,6,0.31364715099334717,2,1,0.8473488686254644
brick,break it to put in a painting,2.2,7,0.27922773361206055,3,2,2.3777440054035797
brick,way to get in a window,1.5,6,0.2949627637863159,3,2,1.7509287402904425
brick,build a house with bricks,1.0,5,0.29189467430114746,3,2,1.6545086119554204
brick,push a,1.0,2,0.3276793956756592,1,0,0.0
brick,tie to your foot and wear it as a shoe,3.0,10,0.3451138138771057,4,3,2.415737926376224
brick,a nutcracker,2.7,2,0.3371434807777405,1,0,0.0
brick,taste a,1.4,2,0.32999998331069946,1,0,0.0
brick,Swatter,1.0,1,0.31765371561050415,1,0,0.0
brick,you could use it for finishing a surface  en lieu of sand paper,2.6,13,0.3401727080345154,8,3,3.120736237757514
brick,increase any objects height,2.5,4,0.31013888120651245,3,0,0.0
brick,use the holes in the as a planting bowl,3.4,9,0.3076655864715576,4,1,0.7612293144208038
brick,domino,3.0,1,0.3925083875656128,1,0,0.0
brick,Use it as a letter of some sort  put it at someone doorstep with a note attached to it,2.2,19,0.3584851026535034,8,3,3.0764944275582575
brick,mash things with it,1.8,4,0.3111944794654846,2,1,0.7509287402904424
brick,sculpt into a remote,2.2,4,0.29122042655944824,2,0,0.0
brick,"if in a plane cabin that needs to relieve its pressure, you can use the brick to break a window",2.5,21,0.3554316759109497,10,3,3.2394461330631543
brick,an decoration for a room,1.4,5,0.2954403758049011,2,0,0.0
brick,pavements,1.8,1,0.3162410855293274,1,0,0.0
brick,"a walkway, or patio",1.0,5,0.3373273015022278,3,0,0.0
brick,a piece of jewelry if broken,2.6,6,0.31456631422042847,3,0,0.0
brick,to build a fire pit,1.0,5,0.2767598628997803,3,1,0.7509287402904424
brick,use the to scrape along sidewalks to create images or designs or art work,2.6,14,0.3334035873413086,9,1,1.5224586288416075
brick,a percussion instrument with another hard surface,3.0,7,0.31728261709213257,5,0,0.0
brick,roof,1.0,1,0.3714408874511719,1,0,0.0
brick,carry them to build your strength up,1.7,7,0.3261709213256836,3,1,0.7509287402904424
brick,stack them to make a step stool,1.5,7,0.3058388829231262,4,2,1.6085781830462682
brick,plant small flowers in,2.0,4,0.3862043619155884,3,1,0.8134076325565687
brick,to make you bed taller,1.0,5,0.3020094037055969,3,2,1.6648091860857819
brick,"a pool for a barbie, add water to the holes",3.3,11,0.31704652309417725,6,1,0.7509287402904424
brick,Hollow one out and make a strike-anywhere matchbox out of it,3.0,11,0.37859290838241577,5,3,2.415737926376224
brick,part of a wall construction,1.3,5,0.3230952024459839,3,1,0.7509287402904424
brick,landscape,1.0,1,0.378248929977417,1,0,0.0
brick,paint on as a work of art,1.7,7,0.3413417339324951,3,1,1.5224586288416075
brick,using it as a button in a relay race to practice with a heavier weight,2.2,15,0.3606885075569153,7,2,1.598277608915907
brick,water stopper,1.4,2,0.29309821128845215,2,2,1.6744343127321852
brick,you can use the as a beanbag while playing cornhole,3.4,10,0.3481847643852234,4,1,0.7612293144208038
brick,something to jump over,1.4,4,0.2967042922973633,2,1,0.8473488686254644
brick,ceilings,1.5,1,0.3917604088783264,1,0,0.0
brick,foundation of house,1.0,3,0.32441598176956177,2,1,0.9035798716649781
brick,abrasive,2.7,1,0.34572452306747437,1,0,0.0
brick,"many bricks can a build a house, a fort, a fireplace",1.0,13,0.3417181372642517,8,1,0.7509287402904424
brick,you can play catch with it,1.4,6,0.3085130453109741,2,2,1.512158054711246
brick,proping up something (table),1.2,6,0.2852146029472351,5,1,0.8473488686254644
brick,to prop a door open,1.4,5,0.2868189215660095,3,1,2.7705167173252283
brick,"cover up a tomb, so dead people won't get out",1.0,12,0.3535701036453247,8,1,0.8473488686254644
brick,prop,2.0,1,0.398786723613739,1,1,0.9235055724417427
brick,a nail file,3.0,3,0.2702435255050659,2,0,0.0
brick,projectile,2.3,1,0.384795606136322,1,0,0.0
brick,bed riser,1.8,2,0.29027360677719116,2,1,0.9035798716649781
brick,decorative walls and walkways,1.2,4,0.3706674575805664,3,0,0.0
brick,decoration in houses,1.5,3,0.30472832918167114,2,0,0.0
brick,stepping stone,1.2,2,0.3180074095726013,2,0,0.0
brick,as a barrier,1.0,3,0.3158302903175354,1,0,0.0
brick,to hold a door open with,1.7,6,0.2889145016670227,3,2,2.660418777440054
brick,use bricks to circle a garden and keep weeds from growing,1.2,11,0.3263373374938965,7,3,2.435663627152989
brick,barn,1.0,1,0.3704092502593994,1,0,0.0
brick,decorate it and put it up in your room,1.8,9,0.33827823400497437,3,2,1.564336372847011
brick,stop car from rolling down a hill,1.3,7,0.32022786140441895,4,2,2.618203309692672
brick,bed raiser,1.7,2,0.28576505184173584,2,1,0.9035798716649781
brick,prop something we with it,1.3,5,0.30508679151535034,2,3,2.52178318135765
brick,balance on head,2.5,3,0.3125430941581726,2,0,0.0
brick,fighting weapon,1.0,2,0.3372809886932373,2,1,0.7509287402904424
brick,use to push something down,1.4,5,0.25091874599456787,3,2,1.6085781830462682
brick,use as a dinner plate,2.0,5,0.29694390296936035,3,1,0.7612293144208038
brick,parking deck,1.0,2,0.35236626863479614,2,0,0.0
brick,the save base during a game,1.8,6,0.35988444089889526,3,0,0.0
brick,grown plants around,2.0,3,0.3228505849838257,3,0,0.0
brick,build a fort,1.6,3,0.3239140510559082,2,1,0.7509287402904424
brick,bust glass,1.0,2,0.3314964771270752,2,0,0.0
brick,sofa,1.0,1,0.37180060148239136,1,0,0.0
brick,use to break other things,1.3,5,0.27477407455444336,3,2,1.5746369469773724
brick,collage,2.0,1,0.35676878690719604,1,0,0.0
brick,use it to play a new sport (brick dodgeball),2.3,11,0.3189261555671692,8,2,2.27338736913205
brick,stop car from rolling backwards,1.3,5,0.3499016761779785,4,2,2.618203309692672
brick,build a clumb of bricks,1.0,5,0.29735028743743896,3,1,0.7509287402904424
brick,use it to stabilize things,1.7,5,0.26830095052719116,3,2,1.512158054711246
brick,to exercises (weights),1.0,5,0.3177264928817749,4,0,0.0
brick,level or keep a ladder steady,1.7,6,0.28652626276016235,4,1,0.9235055724417427
brick,wrap it and put it under the christmas tree to make the tree taller,2.3,14,0.3604695796966553,7,3,2.3255656872678148
brick,"Carve the word ""welcome"" into it and prop it outside your door as a ""welcome"" sing",2.6,20,0.35992974042892456,12,2,3.5214454576156706
brick,to wall up a cat or animal,1.5,7,0.2995145916938782,3,1,0.7509287402904424
brick,tie to something to make it sink,1.0,7,0.3122698664665222,4,3,2.3595069233367107
brick,customizable (yet heavy) dolls,3.8,6,0.3398023247718811,6,0,0.0
brick,to make and outside stairway,1.0,5,0.2888227105140686,3,2,1.6847348868625465
brick,working out,1.4,2,0.30789244174957275,1,0,0.0
brick,Book stop,1.8,2,0.3360525369644165,2,1,0.8473488686254644
brick,throwing object,1.5,2,0.3013960123062134,2,1,0.8134076325565687
brick,balance on it,4.0,3,0.2973771095275879,1,1,0.7509287402904424
brick,bed raisers,2.0,2,0.2899101972579956,2,1,0.9035798716649781
brick,shelf support,2.7,2,0.32748907804489136,2,0,0.0
brick,help build a house,1.3,4,0.26470911502838135,3,2,1.6545086119554204
brick,barbeque pit,1.7,2,0.342041015625,2,0,0.0
brick,use to build stairways,1.0,4,0.2644405961036682,3,2,1.512158054711246
brick,use for plants or flowers in the yard (for example putting bricks in a circle and planting flowers inside the circle),1.2,23,0.35453230142593384,14,1,0.7612293144208038
brick,put in a backpack while hiking for training,1.4,8,0.3249604105949402,4,1,0.8134076325565687
brick,You can use a for a flower pot  cut around inside it and put soil in it.,4.2,18,0.3305022120475769,9,3,3.0764944275582575
brick,propping a car up with our wheels,1.7,7,0.32843661308288574,3,1,0.8473488686254644
brick,house building,1.0,2,0.32515591382980347,2,2,1.7169875042215468
brick,to step on,1.2,3,0.29348617792129517,1,0,0.0
brick,to break other things,1.0,4,0.29549455642700195,2,1,0.8134076325565687
brick,something to use for writing on a chalk board,2.3,9,0.3111116886138916,5,2,1.6085781830462682
brick,art work,2.0,2,0.3688426613807678,2,1,0.7612293144208038
brick,to coin something,2.8,3,0.27621978521347046,2,1,0.8473488686254644
brick,Used to make a sculpture,1.4,5,0.27357155084609985,3,1,1.5224586288416075
brick,puppets,2.0,1,0.38065439462661743,1,0,0.0
brick,break window,2.3,2,0.31791001558303833,2,2,1.7169875042215468
brick,grind to make red magic powder,2.2,6,0.32598966360092163,5,1,0.7612293144208038
brick,shatter glass,2.7,2,0.32863110303878784,2,0,0.0
brick,brick as pen and pencil holder ( the holes),2.0,10,0.32466113567352295,7,2,1.6847348868625465
brick,hold down a pedal in a car,1.4,7,0.31850194931030273,3,2,1.660756501182033
brick,use them as weights for balloons,1.4,6,0.31692731380462646,3,1,0.7612293144208038
